Department,Job Title,Job Area,Standard Hours,Marital Status,Hourly Rate,FULLTIME_IND,Days in Role,days_employed,Years of Service,Job Code,apprenticeship_ind,Pay Group,term_ind,Days Employed When Survey Sent,Days With Company on Submit of Survey,PC,Division,,Job Title,ED & DHS Average Rating,Immediate Supervisor Average Rating,Communication and Campus Average Rating,Department Morale Rating
36-Dietary,Dining Services Assistant,Dining Services,40,M,11.56,1,644,644,1.764383562,300003,1,H7L,0,182,182,418,South Ohio,Region G,Dining Services Assistant,5,4.88,5,5
36-Dietary,Cook,Dining Services,40,S,12,1,23,644,1.764383562,300002,1,H7L,0,182,182,304,Southwest Indiana,Region C,Cook,5,5,5,5
36-Dietary,Cook,Dining Services,40,M,16.03,1,494,494,1.353424658,300002,1,8FQ,1,90,90,222,South Kentucky,Region D,Cook,2.88,3.13,3,2
36-Dietary,Dining Services Assistant,Dining Services,20,N,12.19,0,518,518,1.419178082,300003,1,H7L,0,90,97,414,North Ohio,Region A,Dining Services Assistant,4.63,4.5,4,4
36-Dietary,Dining Services Assistant,Dining Services,40,S,13.26,1,462,462,1.265753425,300003,1,H7L,0,90,90,137,South Kentucky,Region D,Dining Services Assistant,3.13,3.38,2.83,3
36-Dietary,Dining Services Assistant,Dining Services,40,S,11.91,1,291,427,1.169863014,300003,1,H7L,0,182,186,132,North Indiana,Region F,Dining Services Assistant,4.25,4.75,4.33,5
36-Dietary,Director of Food Services,Director,40,S,30.38,1,188,758,2.076712329,300001,1,H7L,0,0,0,503,North Michigan,Region B,Director of Food Services,3,3,0,0
36-Dietary,Environmental Services Asst,Environmental Services Asst,40,M,13.04,1,338,538,1.473972603,400002,1,H7L,0,365,365,149,Southeast Indiana,Region I,Environmental Services Asst,3.25,3.25,2,3
36-Dietary,Dining Services Assistant,Dining Services,5,S,11.49,0,584,589,1.61369863,300003,1,H7L,1,365,365,408,North Ohio,Region A,Dining Services Assistant,3.75,2.88,4,3
36-Dietary,Dining Services Assistant,Dining Services,5,S,11.78,0,539,539,1.476712329,300003,1,H7L,0,365,365,407,Central Ohio,Region J,Dining Services Assistant,4,4.38,4,4
36-Dietary,Director of Food Services,Director,40,M,30.33,1,518,518,1.419178082,300001,1,H7L,0,365,365,407,Central Ohio,Region J,Director of Food Services,4.75,4.88,4.33,5
36-Dietary,Dining Services Asst Director,Director,40,S,15.54,1,188,595,1.630136986,300004,1,H7L,0,365,365,302,North Indiana,Region F,Dining Services Asst Director,4.63,4.25,4.17,4
36-Dietary,Dining Services Asst Director,Director,40,N,15.25,1,72,497,1.361643836,300004,1,H7L,0,0,366,163,Southwest Indiana,Region C,Dining Services Asst Director,5,5,0,0
36-Dietary,Dining Services Assistant,Dining Services,20,S,11.63,0,485,485,1.328767123,300003,1,H7L,1,365,366,118,Southeast Indiana,Region I,Dining Services Assistant,3.63,4.75,4,4
36-Dietary,Activities Associate,Activities Associate,40,M,15.05,1,37,749,2.052054795,600002,1,H7L,0,0,0,501,North Michigan,Region B,Activities Associate,5,1,0,0
36-Dietary,Dining Services Assistant,Dining Services,20,S,13.54,0,735,735,2.01369863,300003,1,H7L,0,0,608,427,North Ohio,Region A,Dining Services Assistant,5,5,0,0
36-Dietary,Dining Services Assistant,Dining Services,20,N,12.19,0,518,518,1.419178082,300003,1,H7L,0,365,365,414,North Ohio,Region A,Dining Services Assistant,4.43,4.71,4.33,4
36-Dietary,Dining Services Assistant,Dining Services,5,S,11.32,0,483,496,1.35890411,300003,1,H7L,0,365,365,414,North Ohio,Region A,Dining Services Assistant,3.38,3.38,3.5,4
36-Dietary,Dining Services Assistant,Dining Services,40,S,12.37,1,630,630,1.726027397,300003,1,H7L,0,0,518,171,Central South Indiana,Region H,Dining Services Assistant,5,5,0,0
36-Dietary,Resident Care Associate,Other,40,S,14.04,1,232,1685,4.616438356,100010,1,H7L,0,0,0,419,South Ohio,Region G,Resident Care Associate,4,4,0,0
36-Dietary,Cook,Dining Services,40,S,14.51,1,813,1463,4.008219178,300002,1,H7L,0,0,1460,149,Southeast Indiana,Region I,Cook,5,5,0,0
36-Dietary,Cook,Dining Services,40,S,14.51,1,813,1463,4.008219178,300002,1,H7L,0,0,1460,149,Southeast Indiana,Region I,Cook,5,5,0,0
36-Dietary,Dining Services Assistant,Dining Services,5,S,11.24,0,318,318,0.871232877,300003,0,H7L,1,182,182,411,North Ohio,Region A,Dining Services Assistant,4.75,4.75,4.5,4
36-Dietary,Dining Services Assistant,Dining Services,20,S,12.65,0,279,279,0.764383562,300003,1,H7L,1,182,182,401,Central Ohio,Region J,Dining Services Assistant,3.63,3.88,3,2
36-Dietary,Dining Services Assistant,Dining Services,20,M,13.17,0,560,560,1.534246575,300003,1,H7L,1,365,365,303,Southwest Indiana,Region C,Dining Services Assistant,5,5,5,5
36-Dietary,Dining Services Assistant,Dining Services,40,S,12.78,1,285,285,0.780821918,300003,1,62D,1,182,183,210,South Kentucky,Region D,Dining Services Assistant,4.25,5,3.67,4
36-Dietary,Dining Services Assistant,Dining Services,5,S,11.32,0,379,379,1.038356164,300003,1,H7L,1,90,90,180,Southeast Indiana,Region I,Dining Services Assistant,2.13,1.5,2.33,2
36-Dietary,Dining Services Assistant,Dining Services,5,S,11.09,0,386,386,1.057534247,300003,0,H7L,1,90,90,137,South Kentucky,Region D,Dining Services Assistant,5,5,5,5
36-Dietary,Dining Services Assistant,Dining Services,5,N,11.78,0,454,457,1.252054795,300003,0,H7L,1,90,90,407,Central Ohio,Region J,Dining Services Assistant,4,4.25,4.17,5
36-Dietary,Dining Services Asst Director,Director,40,M,15.67,1,130,630,1.726027397,300004,1,H7L,0,182,187,305,Southwest Indiana,Region C,Dining Services Asst Director,5,5,5,5
36-Dietary,Cook,Dining Services,40,S,14.37,1,616,616,1.687671233,300002,1,H7L,0,182,232,303,Southwest Indiana,Region C,Cook,1,1,2,1
36-Dietary,Dining Services Assistant,Dining Services,5,S,11.32,0,413,413,1.131506849,300003,0,H7L,0,90,90,414,North Ohio,Region A,Dining Services Assistant,5,5,5,5
36-Dietary,Cook,Dining Services,40,M,15.04,1,406,406,1.112328767,300002,1,H7L,1,90,90,434,South Ohio,Region G,Cook,5,4.5,5,5
36-Dietary,Dining Services Assistant,Dining Services,40,S,11.32,1,413,413,1.131506849,300003,1,H7L,1,182,182,114,South Kentucky,Region D,Dining Services Assistant,5,5,5,5
36-Dietary,Cook,Dining Services,5,M,16.7,0,462,462,1.265753425,300002,1,H7L,1,90,95,175,South Kentucky,Region D,Cook,5,3.88,5,3
36-Dietary,Dining Services Assistant,Dining Services,20,S,12.02,0,602,602,1.649315068,300003,1,H7L,0,182,182,126,South Kentucky,Region D,Dining Services Assistant,4.25,4.75,4.83,4
36-Dietary,Dining Services Assistant,Dining Services,20,M,12.09,0,263,263,0.720547945,300003,1,H7L,0,182,-157,409,Central Ohio,Region J,Dining Services Assistant,5,5,4.67,5
36-Dietary,Dining Services Assistant,Dining Services,40,N,12.69,1,510,510,1.397260274,300003,1,H7L,0,90,90,135,North Central Indiana,Region E,Dining Services Assistant,4,4.88,4.33,5
36-Dietary,Dining Services Asst Director,Director,40,S,17.53,1,492,819,2.243835616,300004,1,H7L,0,365,370,187,South Kentucky,Region D,Dining Services Asst Director,5,5,5,5
36-Dietary,Dining Services Assistant,Dining Services,5,N,12.19,0,454,476,1.304109589,300003,0,H7L,1,90,90,509,North Michigan,Region B,Dining Services Assistant,4.75,4.63,4.17,5
36-Dietary,Cook,Dining Services,40,M,13.72,1,246,487,1.334246575,300002,1,H7L,1,90,90,166,Central South Indiana,Region H,Cook,4.75,4.5,3.83,4
36-Dietary,Director of Food Services,Director,40,S,30.38,1,188,758,2.076712329,300001,1,H7L,0,365,365,503,North Michigan,Region B,Director of Food Services,4.25,3.25,3.75,5
36-Dietary,Dining Services Assistant,Dining Services,20,S,12.44,0,609,609,1.668493151,300003,1,H7L,0,182,182,430,Central Ohio,Region J,Dining Services Assistant,4.5,4.5,4.83,5
36-Dietary,Cook,Dining Services,40,S,17.06,1,651,793,2.17260274,300002,1,H7L,0,365,365,175,South Kentucky,Region D,Cook,5,4.25,5,5
36-Dietary,Dining Services Assistant,Dining Services,40,S,13.26,1,462,462,1.265753425,300003,1,H7L,0,30,35,137,South Kentucky,Region D,Dining Services Assistant,3.13,3.38,3,0
36-Dietary,Dining Services Assistant,Dining Services,40,S,11.33,1,301,301,0.824657534,300003,1,H7L,1,182,182,125,Central South Indiana,Region H,Dining Services Assistant,4,4.5,4.17,4
36-Dietary,Dining Services Assistant,Dining Services,5,S,11.4,0,588,588,1.610958904,300003,1,H7L,1,90,397,148,South Kentucky,Region D,Dining Services Assistant,5,5,5,5
36-Dietary,Dining Services Assistant,Dining Services,40,N,11.55,1,366,366,1.002739726,300003,1,H7L,1,182,182,173,Central South Indiana,Region H,Dining Services Assistant,4.38,4.5,4,4
36-Dietary,Cook,Dining Services,40,M,13.45,1,623,623,1.706849315,300002,1,H7L,0,365,366,414,North Ohio,Region A,Cook,3.63,3.75,3.83,3
36-Dietary,Dining Services Assistant,Dining Services,40,S,12.28,1,532,532,1.457534247,300003,1,H7L,0,90,90,438,South Ohio,Region G,Dining Services Assistant,5,5,5,0
36-Dietary,Dining Services Assistant,Dining Services,20,S,13.1,0,377,377,1.032876712,300003,1,H7L,0,365,365,302,North Indiana,Region F,Dining Services Assistant,2.63,2,2.33,2
36-Dietary,Dining Services Assistant,Dining Services,5,S,11.09,0,386,386,1.057534247,300003,0,H7L,1,30,30,137,South Kentucky,Region D,Dining Services Assistant,5,5,5,5
36-Dietary,Dining Services Assistant,Dining Services,20,S,12.66,0,1197,1197,3.279452055,300003,1,H7L,0,0,0,112,North Central Indiana,Region E,Dining Services Assistant,3,4,0,0
36-Dietary,Guest Relations,Guest Relations,40,S,16.5,1,43,459,1.257534247,200007,1,H7L,0,30,30,121,Southeast Indiana,Region I,Guest Relations,4.38,4.13,4.67,5
36-Dietary,Cook,Dining Services,5,S,11.95,0,455,455,1.246575342,300002,1,H7L,1,182,188,117,Southwest Indiana,Region C,Cook,4.14,4.75,0,0
36-Dietary,Dining Services Assistant,Dining Services,40,N,11.92,1,195,195,0.534246575,300003,1,H7L,1,182,183,509,North Michigan,Region B,Dining Services Assistant,2.25,1.88,2.5,2
36-Dietary,Cook,Dining Services,5,S,13.99,0,394,396,1.084931507,300002,1,H7L,1,30,30,104,North Central Indiana,Region E,Cook,5,5,4.5,5
36-Dietary,Dining Services Assistant,Dining Services,40,M,13.5,1,736,736,2.016438356,300003,1,H7L,1,365,366,142,Southwest Indiana,Region C,Dining Services Assistant,5,5,5,5
36-Dietary,Dining Services Assistant,Dining Services,20,S,12.38,0,659,659,1.805479452,300003,1,H7L,1,365,373,416,Central Ohio,Region J,Dining Services Assistant,4.25,4.5,4.17,5
36-Dietary,Dining Services Assistant,Dining Services,40,N,13.19,1,517,517,1.416438356,300003,1,H7L,0,90,93,174,Central South Indiana,Region H,Dining Services Assistant,4.88,4,4.67,4
36-Dietary,Dining Services Assistant,Dining Services,40,S,11.72,1,720,720,1.97260274,300003,1,H7L,1,365,365,304,Southwest Indiana,Region C,Dining Services Assistant,4.25,4.13,4.5,5
36-Dietary,Activities Associate,Activities Associate,40,M,15.05,1,37,749,2.052054795,600002,1,H7L,0,0,613,501,North Michigan,Region B,Activities Associate,5,1,0,0
36-Dietary,Environmental Services Asst,Environmental Services Asst,40,S,12.6,1,303,784,2.147945205,400002,1,H7L,0,365,365,429,Central Ohio,Region J,Environmental Services Asst,4,4,4,4
36-Dietary,Dining Services Assistant,Dining Services,40,N,11.92,1,195,195,0.534246575,300003,1,H7L,1,182,183,509,North Michigan,Region B,Dining Services Assistant,2.25,1.88,2.5,2
36-Dietary,Director of Food Services,Director,40,N,24.46,1,330,398,1.090410959,300001,1,H7L,1,30,32,101,Southwest Indiana,Region C,Director of Food Services,0,5,4.4,4
36-Dietary,Dining Services Assistant,Dining Services,20,S,11.4,0,561,561,1.536986301,300003,0,H7L,0,182,182,430,Central Ohio,Region J,Dining Services Assistant,4.13,4.25,4,4
36-Dietary,Dining Services Assistant,Dining Services,40,N,11.64,1,497,497,1.361643836,300003,0,H7L,0,182,184,153,Central South Indiana,Region H,Dining Services Assistant,4,4.38,4,4
36-Dietary,Cook,Dining Services,20,S,12.51,0,302,302,0.82739726,300002,1,H7L,1,90,90,407,Central Ohio,Region J,Cook,4.13,4,4,5
36-Dietary,Dining Services Assistant,Dining Services,20,S,11.16,0,222,222,0.608219178,300003,1,H7L,1,182,182,146,South Kentucky,Region D,Dining Services Assistant,2.13,2.75,2.17,3
36-Dietary,Cook,Dining Services,40,M,14.17,1,260,560,1.534246575,300002,1,H7L,0,182,182,186,Southwest Indiana,Region C,Cook,3.25,4.75,4,4
36-Dietary,Dining Services Assistant,Dining Services,20,M,14,0,194,527,1.443835616,300003,1,H7L,1,365,365,501,North Michigan,Region B,Dining Services Assistant,3.88,3,2.67,4
36-Dietary,Dining Services Assistant,Dining Services,40,S,12.01,1,924,924,2.531506849,300003,1,H7L,0,90,91,154,South Kentucky,Region D,Dining Services Assistant,4,4.13,4,4
36-Dietary,Dining Services Assistant,Dining Services,20,M,14.25,0,410,833,2.282191781,300003,1,H7L,0,90,90,302,North Indiana,Region F,Dining Services Assistant,4,2.5,2.33,3
36-Dietary,Cook,Dining Services,40,S,14.13,1,719,719,1.969863014,300002,1,H7L,1,90,90,407,Central Ohio,Region J,Cook,4.75,4.75,4.5,5
36-Dietary,Dining Services Assistant,Dining Services,20,S,11.63,0,742,742,2.032876712,300003,1,H7L,1,90,90,410,Central Ohio,Region J,Dining Services Assistant,4,4.17,3.75,0
36-Dietary,Dining Services Assistant,Dining Services,40,S,11,1,61,235,0.643835616,300003,0,H7L,1,90,90,124,North Indiana,Region F,Dining Services Assistant,3.88,4,4,4
36-Dietary,Dining Services Assistant,Dining Services,20,S,11.95,0,479,834,2.284931507,300003,1,H7V,1,365,365,502,North Michigan,Region B,Dining Services Assistant,0,3,3,3
36-Dietary,Cook,Dining Services,40,S,11.32,1,99,259,0.709589041,300002,1,H7L,1,182,182,110,Southwest Indiana,Region C,Cook,5,5,5,3
36-Dietary,Dining Services Assistant,Dining Services,40,M,12.38,1,310,310,0.849315068,300003,1,H7L,1,30,36,429,Central Ohio,Region J,Dining Services Assistant,5,5,4.17,4
36-Dietary,Director of Food Services,Director,40,M,25.69,1,153,959,2.62739726,300001,1,H7L,0,182,199,185,North Indiana,Region F,Director of Food Services,5,5,5,5
36-Dietary,Cook,Dining Services,20,S,12.53,0,188,188,0.515068493,300002,0,H7L,1,182,182,141,North Central Indiana,Region E,Cook,2.75,2.75,3.5,3
36-Dietary,Dining Services Assistant,Dining Services,20,M,14.25,0,410,833,2.282191781,300003,1,H7L,0,30,42,302,North Indiana,Region F,Dining Services Assistant,4.33,3.29,3.67,3
36-Dietary,Dining Services Assistant,Dining Services,5,S,13.55,0,260,260,0.712328767,300003,1,H7L,1,90,91,503,North Michigan,Region B,Dining Services Assistant,5,5,5,5
36-Dietary,Dining Services Assistant,Dining Services,5,S,11.16,0,434,434,1.189041096,300003,1,H7L,1,30,30,411,North Ohio,Region A,Dining Services Assistant,4,4,4,4
36-Dietary,Dining Services Assistant,Dining Services,40,S,12.56,1,110,110,0.301369863,300003,1,H7L,1,90,90,106,North Central Indiana,Region E,Dining Services Assistant,4.63,1.88,2.83,4
36-Dietary,Cook,Dining Services,5,N,12.7,0,511,511,1.4,300002,0,H7L,0,182,182,132,North Indiana,Region F,Cook,5,5,5,5
36-Dietary,Dining Services Asst Director,Director,40,M,20.01,1,150,150,0.410958904,300004,1,H7L,1,30,30,141,North Central Indiana,Region E,Dining Services Asst Director,5,5,5,5
36-Dietary,Director of Food Services,Director,40,S,28.23,1,234,234,0.64109589,300001,1,H7L,1,182,185,174,Central South Indiana,Region H,Director of Food Services,5,5,5,4
36-Dietary,Director of Food Services,Director,40,S,23.17,1,151,151,0.41369863,300001,1,H7L,1,90,90,101,Southwest Indiana,Region C,Director of Food Services,3.5,3,2.5,2
36-Dietary,Dining Services Assistant,Dining Services,20,M,11.72,0,868,868,2.378082192,300003,1,H7L,0,182,199,142,Southwest Indiana,Region C,Dining Services Assistant,4,4,3.17,4
36-Dietary,Dining Services Assistant,Dining Services,5,S,13.55,0,260,260,0.712328767,300003,1,H7L,1,182,182,503,North Michigan,Region B,Dining Services Assistant,5,5,5,5
36-Dietary,Dining Services Assistant,Dining Services,20,N,12.61,0,469,469,1.284931507,300003,0,H7L,0,182,182,512,North Michigan,Region B,Dining Services Assistant,4.5,4.25,4,5
36-Dietary,Cook,Dining Services,5,N,12.7,0,511,511,1.4,300002,0,H7L,0,30,30,132,North Indiana,Region F,Cook,5,5,5,5
36-Dietary,Dining Services Assistant,Dining Services,5,S,12.1,0,413,413,1.131506849,300003,0,H7L,1,90,90,518,North Michigan,Region B,Dining Services Assistant,3.88,3.5,4,4
36-Dietary,Cook,Dining Services,40,M,12.56,1,107,380,1.04109589,300002,1,H7L,1,30,31,117,Southwest Indiana,Region C,Cook,5,5,5,5
36-Dietary,Dining Services Assistant,Dining Services,40,S,13.4,0,458,458,1.254794521,300003,1,H7L,1,90,90,416,Central Ohio,Region J,Dining Services Assistant,4,4.25,4,4
36-Dietary,Dining Services Assistant,Dining Services,20,N,12.26,0,393,393,1.076712329,300003,1,H7L,1,182,182,415,North Ohio,Region A,Dining Services Assistant,4.25,3.88,5,5
36-Dietary,Dining Services Assistant,Dining Services,40,S,12.19,1,559,559,1.531506849,300003,1,H7L,0,182,182,121,Southeast Indiana,Region I,Dining Services Assistant,5,5,5,5
36-Dietary,Dining Services Asst Director,Director,40,S,19.1,0,423,423,1.15890411,300004,1,H7L,1,365,365,160,Central South Indiana,Region H,Dining Services Asst Director,2.25,4.75,3.17,4
36-Dietary,Dining Services Assistant,Dining Services,40,S,13.71,1,219,219,0.6,300003,0,H7L,1,90,91,503,North Michigan,Region B,Dining Services Assistant,5,5,5,5
36-Dietary,Dining Services Assistant,Dining Services,40,S,11.81,0,121,763,2.090410959,300003,1,H7L,0,365,365,114,South Kentucky,Region D,Dining Services Assistant,3.75,3.38,2,3
36-Dietary,Cook,Dining Services,40,M,13.72,1,246,487,1.334246575,300002,1,H7L,1,182,182,166,Central South Indiana,Region H,Cook,4.88,4.88,4.67,4
36-Dietary,Dining Services Assistant,Dining Services,20,M,11.72,0,868,868,2.378082192,300003,1,H7L,0,365,504,142,Southwest Indiana,Region C,Dining Services Assistant,3.88,4,3,3
36-Dietary,Dining Services Assistant,Dining Services,20,S,11.72,0,1175,1175,3.219178082,300003,1,H7L,0,365,366,430,Central Ohio,Region J,Dining Services Assistant,5,5,4,5
36-Dietary,Dining Services Assistant,Dining Services,5,S,11.93,0,799,799,2.189041096,300003,1,H7L,1,90,90,433,Central Ohio,Region J,Dining Services Assistant,4,4,4,4
36-Dietary,Dining Services Assistant,Dining Services,40,S,10.38,1,220,220,0.602739726,300003,1,H7L,1,182,183,107,Southeast Indiana,Region I,Dining Services Assistant,5,4.75,3.83,4
36-Dietary,Dining Services Assistant,Dining Services,40,S,11,1,504,504,1.380821918,300003,1,H7L,1,30,30,103,Southwest Indiana,Region C,Dining Services Assistant,4,4.88,4,4
36-Dietary,Dining Services Assistant,Dining Services,40,S,12.81,1,748,748,2.049315068,300003,1,H7L,1,30,30,412,South Ohio,Region G,Dining Services Assistant,2.88,3,3.17,3
36-Dietary,Environmental Services Asst,Environmental Services Asst,20,M,11.71,0,113,966,2.646575342,400002,1,H7L,0,30,30,119,Southwest Indiana,Region C,Environmental Services Asst,5,5,5,5
36-Dietary,Cook,Dining Services,40,S,13.3,1,102,356,0.975342466,300002,1,H7L,1,182,182,503,North Michigan,Region B,Cook,4,4,4,4
36-Dietary,Dining Services Assistant,Dining Services,20,M,14.55,0,931,931,2.550684932,300003,1,H7L,0,90,94,510,North Michigan,Region B,Dining Services Assistant,5,5,5,5
36-Dietary,Cook,Dining Services,40,S,11.46,1,359,359,0.983561644,300002,1,H7L,1,182,184,121,Southeast Indiana,Region I,Cook,3.88,4.13,3.67,5
36-Dietary,Cook,Dining Services,40,S,14.76,1,1029,1029,2.819178082,300002,1,H7L,0,182,182,156,North Indiana,Region F,Cook,4.88,4.88,4.67,5
36-Dietary,Cook,Dining Services,40,M,14.14,1,633,633,1.734246575,300002,1,H7L,1,182,182,132,North Indiana,Region F,Cook,2.88,2.88,2.67,3
36-Dietary,Dining Services Assistant,Dining Services,5,M,13.19,0,444,813,2.22739726,300003,1,H7L,1,182,182,121,Southeast Indiana,Region I,Dining Services Assistant,5,5,5,5
36-Dietary,Dining Services Assistant,Dining Services,40,S,10.15,1,38,38,0.104109589,300003,0,H7L,1,30,39,108,Southwest Indiana,Region C,Dining Services Assistant,1.75,1,1,1
36-Dietary,Cook,Dining Services,5,S,12.94,0,191,1129,3.093150685,300002,1,H7L,0,182,65,150,Southeast Indiana,Region I,Cook,5,5,5,5
36-Dietary,Cook,Dining Services,20,S,12.46,0,1262,1372,3.75890411,300002,1,H7L,0,365,375,119,Southwest Indiana,Region C,Cook,4.88,5,5,3
36-Dietary,Dining Services Assistant,Dining Services,40,S,11.17,1,443,443,1.21369863,300003,1,H7L,1,30,30,104,North Central Indiana,Region E,Dining Services Assistant,5,5,5,5
36-Dietary,Cook,Dining Services,40,M,14.21,1,199,199,0.545205479,300002,1,H7L,1,90,90,434,South Ohio,Region G,Cook,3.63,3.5,3,2
36-Dietary,Dining Services Assistant,Dining Services,5,S,11.41,0,909,909,2.490410959,300003,1,H7L,1,182,182,427,North Ohio,Region A,Dining Services Assistant,4.38,4.25,3.83,3
